gene_id	colors
ENSG00000066654.14	yellow
ENSG00000066697.15	pink
ENSG00000066735.14	turquoise
ENSG00000066739.12	yellow
ENSG00000066777.9	grey
ENSG00000066827.16	yellow
ENSG00000066855.16	pink
ENSG00000066923.17	grey60
ENSG00000066926.12	yellow
ENSG00000066933.16	yellow
ENSG00000067048.17	darkorange
ENSG00000067057.18	magenta
ENSG00000067064.11	pink
ENSG00000067066.17	red
ENSG00000067082.15	white
ENSG00000067113.17	brown
ENSG00000067141.17	grey
ENSG00000067167.8	grey
ENSG00000067177.15	grey
ENSG00000067182.8	greenyellow
ENSG00000067191.16	blue
ENSG00000067208.14	yellow
ENSG00000067221.14	lightgreen
ENSG00000067225.18	greenyellow
ENSG00000067248.10	yellow
ENSG00000067334.14	pink
ENSG00000067365.15	grey
ENSG00000067369.14	yellow
ENSG00000067445.21	turquoise
ENSG00000067533.6	pink
ENSG00000067560.13	salmon
ENSG00000067596.12	pink
ENSG00000067601.8	grey
ENSG00000067606.17	purple
ENSG00000067646.12	darkorange
ENSG00000067704.10	yellow
ENSG00000067715.14	lightcyan
ENSG00000067798.16	turquoise
ENSG00000067829.19	green
ENSG00000067836.13	blue
ENSG00000067840.12	turquoise
ENSG00000067842.17	grey
ENSG00000067900.8	yellow
ENSG00000067955.15	pink
ENSG00000067992.16	grey
ENSG00000068001.14	lightgreen
ENSG00000068024.17	turquoise
ENSG00000068028.17	turquoise
ENSG00000068078.20	grey
ENSG00000068079.8	red
ENSG00000068097.15	grey
ENSG00000068120.15	green
ENSG00000068137.15	purple
ENSG00000068305.17	yellow
ENSG00000068308.14	lightgreen
ENSG00000068323.17	magenta
ENSG00000068354.16	lightgreen
ENSG00000068366.20	salmon
ENSG00000068383.19	brown
ENSG00000068394.11	lightgreen
ENSG00000068400.13	grey
ENSG00000068438.15	magenta
ENSG00000068489.13	pink
ENSG00000068615.19	turquoise
ENSG00000068650.18	salmon
ENSG00000068654.16	yellow
ENSG00000068697.7	grey
ENSG00000068724.17	magenta
ENSG00000068745.15	blue
ENSG00000068781.21	turquoise
ENSG00000068784.13	salmon
ENSG00000068796.19	yellow
ENSG00000068831.19	turquoise
ENSG00000068878.15	yellow
ENSG00000068885.15	purple
ENSG00000068903.20	green
ENSG00000068912.14	grey
ENSG00000068971.14	grey
ENSG00000068976.14	turquoise
ENSG00000068985.5	tan
ENSG00000069011.16	magenta
ENSG00000069020.18	grey
ENSG00000069122.19	turquoise
ENSG00000069188.17	turquoise
ENSG00000069248.12	yellow
ENSG00000069275.13	salmon
ENSG00000069329.18	grey
ENSG00000069345.12	grey
ENSG00000069399.15	lightgreen
ENSG00000069424.15	red
ENSG00000069431.11	turquoise
ENSG00000069482.7	grey
ENSG00000069493.15	grey
ENSG00000069509.6	grey
ENSG00000069535.14	turquoise
ENSG00000069667.16	turquoise
ENSG00000069696.7	grey
ENSG00000069702.11	brown
ENSG00000069764.10	purple
ENSG00000069812.11	greenyellow
ENSG00000069849.11	magenta
ENSG00000069869.16	yellow
ENSG00000069943.10	yellow
ENSG00000069956.12	yellow
ENSG00000069966.19	magenta
ENSG00000069974.16	turquoise
ENSG00000069998.12	grey
ENSG00000070010.19	pink
ENSG00000070018.9	yellow
ENSG00000070019.5	black
ENSG00000070031.4	turquoise
ENSG00000070047.13	grey
ENSG00000070061.16	pink
ENSG00000070081.17	magenta
ENSG00000070087.14	grey
ENSG00000070159.14	greenyellow
ENSG00000070182.21	grey
ENSG00000070190.13	purple
ENSG00000070193.5	turquoise
ENSG00000070214.16	grey
ENSG00000070269.14	black
ENSG00000070366.14	yellow
ENSG00000070367.16	yellow
ENSG00000070371.16	grey
ENSG00000070388.11	brown
ENSG00000070404.10	turquoise
ENSG00000070413.20	grey
ENSG00000070423.18	green
ENSG00000070444.15	grey
ENSG00000070476.15	yellow
ENSG00000070495.15	lightgreen
ENSG00000070501.12	purple
ENSG00000070526.15	purple
ENSG00000070540.13	grey
ENSG00000070601.10	grey
ENSG00000070610.14	grey
ENSG00000070614.15	magenta
ENSG00000070669.17	black
ENSG00000070718.12	grey
ENSG00000070729.14	grey
ENSG00000070731.11	greenyellow
ENSG00000070748.19	grey
ENSG00000070756.17	purple
ENSG00000070759.17	brown
ENSG00000070761.8	pink
ENSG00000070770.10	grey
ENSG00000070778.13	grey
ENSG00000070785.17	pink
ENSG00000070808.16	turquoise
ENSG00000070814.22	pink
ENSG00000070831.17	grey
ENSG00000070882.13	greenyellow
ENSG00000070886.12	grey60
ENSG00000070915.10	red
ENSG00000070950.10	pink
ENSG00000070961.16	grey
ENSG00000070985.13	brown
ENSG00000071051.14	grey
ENSG00000071054.16	magenta
ENSG00000071073.13	grey
ENSG00000071082.11	darkred
ENSG00000071127.17	salmon
ENSG00000071189.21	yellow
ENSG00000071205.12	turquoise
ENSG00000071242.12	turquoise
ENSG00000071243.16	grey
ENSG00000071246.11	turquoise
ENSG00000071282.12	turquoise
ENSG00000071462.12	green
ENSG00000071537.14	yellow
ENSG00000071539.14	pink
ENSG00000071553.18	green
ENSG00000071564.17	pink
ENSG00000071575.11	grey
ENSG00000071626.17	green
ENSG00000071655.18	green
ENSG00000071794.16	yellow
ENSG00000071859.15	green
ENSG00000071889.17	green
ENSG00000071894.17	grey
ENSG00000071909.19	grey
ENSG00000071967.12	turquoise
ENSG00000071991.9	turquoise
ENSG00000071994.11	grey
ENSG00000072041.17	tan
ENSG00000072042.13	grey
ENSG00000072062.15	lightgreen
ENSG00000072071.16	grey
ENSG00000072110.15	turquoise
ENSG00000072121.17	magenta
ENSG00000072133.11	brown
ENSG00000072134.15	yellow
ENSG00000072135.13	green
ENSG00000072163.20	turquoise
ENSG00000072182.13	grey
ENSG00000072195.15	turquoise
ENSG00000072201.14	purple
ENSG00000072210.19	greenyellow
ENSG00000072274.13	yellow
ENSG00000072310.17	grey
ENSG00000072364.13	yellow
ENSG00000072401.15	salmon
ENSG00000072415.10	yellow
ENSG00000072422.17	turquoise
ENSG00000072501.19	pink
ENSG00000072506.13	green
ENSG00000072518.21	purple
ENSG00000072571.20	pink
ENSG00000072609.18	grey
ENSG00000072657.9	brown
ENSG00000072682.19	magenta
ENSG00000072694.21	red
ENSG00000072736.19	yellow
ENSG00000072756.17	grey
ENSG00000072778.20	green
ENSG00000072786.13	red
ENSG00000072803.17	yellow
ENSG00000072818.12	red
ENSG00000072832.15	turquoise
ENSG00000072840.13	turquoise
ENSG00000072849.11	lightgreen
ENSG00000072858.11	purple
ENSG00000072864.16	yellow
ENSG00000072952.19	turquoise
ENSG00000072954.7	grey
ENSG00000072958.9	green
ENSG00000073008.15	magenta
ENSG00000073050.12	green
ENSG00000073060.16	grey
ENSG00000073067.14	grey
ENSG00000073111.14	pink
ENSG00000073146.16	turquoise
ENSG00000073150.14	grey
ENSG00000073169.14	green
ENSG00000073282.14	purple
ENSG00000073331.18	grey
ENSG00000073350.14	purple
ENSG00000073417.15	black
ENSG00000073464.13	grey
ENSG00000073536.18	green
ENSG00000073578.17	lightgreen
ENSG00000073584.20	brown
ENSG00000073605.18	purple
ENSG00000073614.13	yellow
ENSG00000073670.14	grey
ENSG00000073711.11	salmon
ENSG00000073712.15	turquoise
ENSG00000073734.10	grey
ENSG00000073737.17	magenta
ENSG00000073754.6	grey
ENSG00000073756.12	white
ENSG00000073792.16	magenta
ENSG00000073803.14	grey
ENSG00000073849.16	red
ENSG00000073861.3	red
ENSG00000073905.8	grey
ENSG00000073910.22	brown
ENSG00000073921.18	salmon
ENSG00000073969.18	grey
ENSG00000074047.22	turquoise
ENSG00000074054.20	yellow
ENSG00000074071.15	green
ENSG00000074181.9	grey
ENSG00000074201.9	grey
ENSG00000074211.14	greenyellow
ENSG00000074219.14	grey60
ENSG00000074266.22	pink
ENSG00000074276.10	grey
ENSG00000074317.11	magenta
ENSG00000074319.13	lightgreen
ENSG00000074356.17	grey
ENSG00000074370.18	red
ENSG00000074410.14	greenyellow
ENSG00000074416.14	turquoise
ENSG00000074527.13	grey
ENSG00000074582.15	green
ENSG00000074590.13	turquoise
ENSG00000074603.19	yellow
ENSG00000074621.14	yellow
ENSG00000074657.14	magenta
ENSG00000074660.16	turquoise
ENSG00000074695.6	yellow
ENSG00000074696.13	grey
ENSG00000074706.13	grey
ENSG00000074755.15	black
ENSG00000074800.16	magenta
ENSG00000074803.20	grey
ENSG00000074842.8	green
ENSG00000074855.11	blue
ENSG00000074935.14	black
ENSG00000074964.17	brown
ENSG00000074966.11	brown
ENSG00000075035.10	brown
ENSG00000075043.19	grey
ENSG00000075073.15	turquoise
ENSG00000075089.9	pink
ENSG00000075131.10	pink
ENSG00000075142.14	green
ENSG00000075151.21	yellow
ENSG00000075188.9	pink
ENSG00000075213.11	turquoise
ENSG00000075218.19	pink
ENSG00000075223.14	grey
ENSG00000075234.17	grey
ENSG00000075239.14	salmon
ENSG00000075240.17	magenta
ENSG00000075275.18	greenyellow
ENSG00000075290.8	brown
ENSG00000075292.19	black
ENSG00000075303.13	yellow
ENSG00000075336.12	pink
ENSG00000075340.23	turquoise
ENSG00000075391.17	salmon
ENSG00000075399.14	greenyellow
ENSG00000075407.18	black
ENSG00000075413.19	grey
ENSG00000075415.13	darkred
ENSG00000075420.13	yellow
ENSG00000075426.12	grey
ENSG00000075429.9	red
ENSG00000075461.6	grey
ENSG00000075539.15	yellow
ENSG00000075568.17	yellow
ENSG00000075618.18	magenta
ENSG00000075624.17	magenta
ENSG00000075643.6	grey
ENSG00000075651.16	salmon
ENSG00000075673.12	grey
ENSG00000075702.18	pink
ENSG00000075711.21	yellow
ENSG00000075785.14	pink
ENSG00000075790.12	grey
ENSG00000075826.17	blue
ENSG00000075856.12	grey
ENSG00000075884.14	red
ENSG00000075886.11	black
ENSG00000075891.22	grey
ENSG00000075914.13	green
ENSG00000075945.13	salmon
ENSG00000075975.17	grey
ENSG00000076003.5	pink
ENSG00000076043.11	lightgreen
ENSG00000076053.12	grey
ENSG00000076067.13	magenta
ENSG00000076108.12	yellow
ENSG00000076201.15	grey
ENSG00000076242.16	salmon
ENSG00000076248.11	grey
ENSG00000076258.10	grey
ENSG00000076321.11	yellow
ENSG00000076344.16	turquoise
ENSG00000076351.13	grey
ENSG00000076356.7	greenyellow
ENSG00000076382.17	pink
ENSG00000076513.17	grey
ENSG00000076554.15	purple
ENSG00000076555.15	turquoise
ENSG00000076604.15	brown
ENSG00000076641.4	grey
ENSG00000076650.7	brown
ENSG00000076662.10	red
ENSG00000076685.19	yellow
ENSG00000076706.17	turquoise
ENSG00000076716.9	turquoise
ENSG00000076770.14	yellow
ENSG00000076826.10	purple
ENSG00000076864.19	brown
ENSG00000076924.12	green
ENSG00000076928.18	magenta
ENSG00000076944.16	green
ENSG00000076984.18	green
ENSG00000077044.11	grey
ENSG00000077063.11	grey60
ENSG00000077092.19	turquoise
ENSG00000077097.15	brown
ENSG00000077147.16	yellow
ENSG00000077150.20	lightgreen
ENSG00000077152.11	pink
ENSG00000077157.22	turquoise
ENSG00000077232.18	grey
ENSG00000077235.18	grey
ENSG00000077238.14	greenyellow
ENSG00000077254.14	yellow
ENSG00000077264.15	turquoise
ENSG00000077274.9	turquoise
ENSG00000077279.19	turquoise
ENSG00000077312.9	green
ENSG00000077327.16	grey
ENSG00000077348.9	green
ENSG00000077380.16	salmon
ENSG00000077420.16	red
ENSG00000077454.16	yellow
ENSG00000077458.13	black
ENSG00000077463.15	green
ENSG00000077514.9	pink
ENSG00000077522.14	turquoise
ENSG00000077549.19	lightgreen
ENSG00000077585.14	grey
ENSG00000077616.11	turquoise
ENSG00000077684.16	grey
ENSG00000077713.19	grey
ENSG00000077721.16	pink
ENSG00000077782.21	turquoise
ENSG00000077800.13	grey
ENSG00000077935.17	darkturquoise
ENSG00000077942.19	brown
ENSG00000077943.8	turquoise
ENSG00000077984.6	red
ENSG00000078018.20	turquoise
ENSG00000078043.16	grey
ENSG00000078053.17	turquoise
ENSG00000078061.13	lightgreen
ENSG00000078070.13	brown
ENSG00000078081.8	red
ENSG00000078098.14	turquoise
ENSG00000078114.19	purple
ENSG00000078124.12	salmon
ENSG00000078140.14	grey
ENSG00000078142.13	yellow
ENSG00000078177.14	yellow
ENSG00000078237.7	grey
ENSG00000078246.17	pink
ENSG00000078269.15	grey
ENSG00000078295.17	turquoise
ENSG00000078304.19	salmon
ENSG00000078319.10	grey
ENSG00000078328.22	tan
ENSG00000078369.18	salmon
ENSG00000078399.19	grey
ENSG00000078401.7	red
ENSG00000078403.17	yellow
ENSG00000078487.17	grey
ENSG00000078549.15	turquoise
ENSG00000078579.9	grey
ENSG00000078589.13	red
ENSG00000078596.11	red
ENSG00000078618.22	pink
ENSG00000078668.14	grey
ENSG00000078674.18	grey
ENSG00000078687.17	turquoise
ENSG00000078699.22	black
ENSG00000078725.13	grey
ENSG00000078747.16	yellow
ENSG00000078795.17	black
ENSG00000078804.13	turquoise
ENSG00000078808.19	green
ENSG00000078814.17	blue
ENSG00000078898.7	grey
ENSG00000078900.15	pink
ENSG00000078902.16	purple
ENSG00000078967.13	blue
ENSG00000079101.16	grey60
ENSG00000079102.16	turquoise
ENSG00000079112.10	grey
ENSG00000079134.12	darkturquoise
ENSG00000079150.18	turquoise
ENSG00000079156.17	turquoise
ENSG00000079215.14	red
ENSG00000079246.16	lightgreen
ENSG00000079257.8	grey
ENSG00000079263.19	red
ENSG00000079277.22	grey
ENSG00000079308.19	turquoise
ENSG00000079313.15	grey
ENSG00000079332.15	salmon
ENSG00000079335.20	brown
ENSG00000079337.16	greenyellow
ENSG00000079385.23	purple
ENSG00000079387.14	pink
ENSG00000079393.20	grey
ENSG00000079432.7	grey
ENSG00000079435.10	brown
ENSG00000079459.13	grey
ENSG00000079462.8	green
ENSG00000079482.13	yellow
ENSG00000079616.13	pink
ENSG00000079689.14	grey
ENSG00000079691.18	yellow
ENSG00000079739.17	salmon
ENSG00000079785.16	pink
ENSG00000079805.18	brown
ENSG00000079819.19	turquoise
ENSG00000079841.18	turquoise
ENSG00000079931.15	turquoise
ENSG00000079950.14	salmon
ENSG00000079974.18	blue
ENSG00000079999.14	green
ENSG00000080007.8	grey
ENSG00000080031.10	grey
ENSG00000080166.16	turquoise
ENSG00000080189.15	green
ENSG00000080200.10	yellow
ENSG00000080224.17	turquoise
ENSG00000080293.10	grey
ENSG00000080298.15	grey
ENSG00000080345.18	yellow
ENSG00000080371.6	yellow
ENSG00000080493.18	brown
ENSG00000080503.24	grey
ENSG00000080511.5	magenta
ENSG00000080546.13	midnightblue
ENSG00000080561.14	salmon
ENSG00000080573.7	turquoise
ENSG00000080603.17	black
ENSG00000080608.10	pink
ENSG00000080618.17	lightcyan
ENSG00000080644.16	grey
ENSG00000080709.16	turquoise
ENSG00000080802.19	yellow
ENSG00000080815.19	salmon
ENSG00000080819.9	grey
ENSG00000080822.17	grey
ENSG00000080823.23	grey
ENSG00000080824.19	salmon
ENSG00000080839.12	pink
ENSG00000080845.18	grey
ENSG00000080854.16	turquoise
ENSG00000080947.15	blue
ENSG00000080986.13	pink
ENSG00000081014.11	yellow
ENSG00000081019.13	yellow
ENSG00000081026.19	yellow
ENSG00000081041.9	red
ENSG00000081051.8	grey
ENSG00000081052.13	turquoise
ENSG00000081059.20	red
ENSG00000081087.15	turquoise
ENSG00000081138.14	grey
ENSG00000081148.12	grey
ENSG00000081154.12	yellow
ENSG00000081177.18	salmon
ENSG00000081181.8	purple
ENSG00000081189.16	turquoise
ENSG00000081237.20	red
ENSG00000081248.11	grey
ENSG00000081277.13	greenyellow
ENSG00000081307.14	grey
ENSG00000081320.11	salmon
ENSG00000081377.17	yellow
ENSG00000081386.12	yellow
ENSG00000081479.15	lightcyan
ENSG00000081665.14	brown
ENSG00000081692.12	green
ENSG00000081721.12	pink
ENSG00000081760.17	magenta
ENSG00000081791.9	midnightblue
ENSG00000081803.16	grey
ENSG00000081818.4	grey
ENSG00000081842.18	grey
ENSG00000081853.15	yellow
ENSG00000081870.12	grey
ENSG00000081913.14	purple
ENSG00000081923.15	purple
ENSG00000081985.13	magenta
ENSG00000082014.17	turquoise
ENSG00000082068.9	lightgreen
ENSG00000082074.19	turquoise
ENSG00000082146.13	grey
ENSG00000082153.18	salmon
ENSG00000082175.15	turquoise
ENSG00000082196.21	midnightblue
ENSG00000082212.13	yellow
ENSG00000082213.18	pink
ENSG00000082258.13	black
ENSG00000082269.17	yellow
ENSG00000082293.13	turquoise
ENSG00000082397.17	red
ENSG00000082438.17	yellow
ENSG00000082458.12	purple
ENSG00000082482.14	turquoise
ENSG00000082497.12	grey
ENSG00000082512.15	midnightblue
ENSG00000082515.18	lightgreen
ENSG00000082516.9	yellow
ENSG00000082556.14	grey60
ENSG00000082641.16	salmon
ENSG00000082684.16	turquoise
ENSG00000082701.17	yellow
ENSG00000082781.12	turquoise
ENSG00000082805.20	salmon
ENSG00000082898.18	yellow
ENSG00000082929.8	grey
ENSG00000082996.20	yellow
ENSG00000083067.23	turquoise
ENSG00000083093.10	pink
ENSG00000083097.14	black
ENSG00000083099.11	grey
ENSG00000083123.15	brown
ENSG00000083168.11	yellow
ENSG00000083223.18	grey
ENSG00000083290.20	grey
ENSG00000083307.12	purple
ENSG00000083312.17	yellow
ENSG00000083444.17	grey
ENSG00000083454.22	red
ENSG00000083457.12	lightgreen
ENSG00000083520.15	yellow
ENSG00000083535.16	black
ENSG00000083544.16	grey
ENSG00000083635.8	grey
ENSG00000083642.19	salmon
ENSG00000083720.13	magenta
ENSG00000083750.13	midnightblue
ENSG00000083782.8	turquoise
ENSG00000083799.18	salmon
ENSG00000083807.10	green
ENSG00000083812.12	grey
ENSG00000083814.13	turquoise
ENSG00000083817.9	grey
ENSG00000083828.16	blue
ENSG00000083838.16	brown
ENSG00000083844.10	grey
ENSG00000083845.9	darkred
ENSG00000083857.14	grey
ENSG00000083896.13	purple
ENSG00000083937.10	grey
ENSG00000084070.12	red
ENSG00000084072.17	green
ENSG00000084073.10	grey
ENSG00000084090.13	pink
ENSG00000084092.7	grey
ENSG00000084093.19	yellow
ENSG00000084110.11	greenyellow
ENSG00000084112.15	magenta
ENSG00000084207.18	green
ENSG00000084234.18	grey
ENSG00000084444.14	brown
ENSG00000084453.16	lightcyan
ENSG00000084463.8	pink
ENSG00000084623.12	green
ENSG00000084628.10	grey60
ENSG00000084636.18	turquoise
ENSG00000084652.16	grey
ENSG00000084674.15	darkgrey
ENSG00000084676.15	brown
ENSG00000084693.16	grey
ENSG00000084710.14	grey60
ENSG00000084731.15	grey
ENSG00000084733.11	yellow
ENSG00000084734.9	grey
ENSG00000084754.12	grey
ENSG00000084764.12	grey
ENSG00000084774.14	pink
ENSG00000085063.17	magenta
ENSG00000085117.12	magenta
ENSG00000085185.15	salmon
ENSG00000085224.23	yellow
ENSG00000085231.14	lightgreen
ENSG00000085265.11	red
ENSG00000085274.16	grey
ENSG00000085276.19	brown
ENSG00000085365.18	yellow
ENSG00000085377.15	grey
ENSG00000085382.12	black
ENSG00000085415.16	pink
ENSG00000085433.16	yellow
ENSG00000085449.15	grey
ENSG00000085465.13	brown
ENSG00000085491.17	yellow
ENSG00000085511.20	magenta
ENSG00000085514.16	red
ENSG00000085552.17	purple
ENSG00000085563.15	turquoise
ENSG00000085644.14	green
ENSG00000085662.14	grey
ENSG00000085719.13	grey
ENSG00000085721.13	grey
ENSG00000085733.16	greenyellow
ENSG00000085741.13	magenta
ENSG00000085760.15	pink
ENSG00000085788.14	grey
ENSG00000085831.15	purple
ENSG00000085832.17	yellow
ENSG00000085840.13	pink
ENSG00000085871.9	grey
ENSG00000085872.15	yellow
ENSG00000085978.22	grey
ENSG00000085982.14	grey
ENSG00000085998.14	green
ENSG00000085999.13	pink
ENSG00000086015.22	grey
ENSG00000086061.16	pink
ENSG00000086062.13	grey
ENSG00000086065.14	pink
ENSG00000086102.19	grey
ENSG00000086159.13	grey
ENSG00000086189.10	yellow
ENSG00000086200.17	yellow
ENSG00000086205.18	grey
ENSG00000086232.13	pink
ENSG00000086288.12	red
ENSG00000086289.12	turquoise
ENSG00000086300.16	red
ENSG00000086475.15	pink
ENSG00000086504.17	green
ENSG00000086506.3	grey
ENSG00000086544.3	greenyellow
ENSG00000086548.9	purple
ENSG00000086570.12	greenyellow
ENSG00000086589.12	lightgreen
ENSG00000086598.11	pink
ENSG00000086619.14	grey
ENSG00000086666.19	grey
ENSG00000086696.11	brown
ENSG00000086712.13	yellow
ENSG00000086717.18	turquoise
ENSG00000086730.17	red
ENSG00000086758.16	yellow
ENSG00000086827.9	pink
ENSG00000086848.15	grey
ENSG00000086967.10	grey
ENSG00000086991.13	turquoise
ENSG00000087008.16	brown
ENSG00000087053.20	salmon
ENSG00000087074.8	white
ENSG00000087076.9	brown
ENSG00000087077.14	greenyellow
ENSG00000087085.16	grey
ENSG00000087086.15	lightgreen
ENSG00000087087.20	green
ENSG00000087088.20	green
ENSG00000087095.13	brown
ENSG00000087111.21	pink
ENSG00000087116.16	turquoise
ENSG00000087128.10	purple
ENSG00000087152.15	grey
ENSG00000087157.19	blue
ENSG00000087191.13	green
ENSG00000087206.17	grey
ENSG00000087237.12	turquoise
ENSG00000087245.13	turquoise
ENSG00000087250.9	grey
ENSG00000087253.13	magenta
ENSG00000087258.16	turquoise
ENSG00000087263.17	pink
ENSG00000087266.17	grey
ENSG00000087269.16	grey
ENSG00000087274.17	grey
ENSG00000087299.12	pink
ENSG00000087301.9	yellow
ENSG00000087302.9	green
ENSG00000087303.18	turquoise
ENSG00000087338.5	yellow
ENSG00000087365.16	pink
ENSG00000087448.11	yellow
ENSG00000087460.27	green
ENSG00000087470.18	grey
ENSG00000087494.16	turquoise
ENSG00000087495.17	grey
ENSG00000087502.18	yellow
ENSG00000087510.7	purple
ENSG00000087586.18	pink
ENSG00000087589.16	red
ENSG00000087842.11	grey
ENSG00000087884.14	grey
ENSG00000087903.13	white
ENSG00000087995.16	pink
ENSG00000088002.12	greenyellow
ENSG00000088035.18	grey
ENSG00000088038.19	grey
ENSG00000088053.11	grey
ENSG00000088179.9	yellow
ENSG00000088205.13	pink
ENSG00000088247.17	green
ENSG00000088256.9	green
ENSG00000088280.19	grey
ENSG00000088298.13	green
ENSG00000088305.18	grey
ENSG00000088320.4	turquoise
ENSG00000088325.16	pink
ENSG00000088340.17	brown
ENSG00000088356.6	green
ENSG00000088367.23	brown
ENSG00000088386.17	purple
ENSG00000088387.19	yellow
ENSG00000088448.14	blue
ENSG00000088451.11	yellow
ENSG00000088538.13	brown
ENSG00000088543.15	turquoise
ENSG00000088682.14	grey
ENSG00000088726.16	purple
ENSG00000088727.13	brown
ENSG00000088756.13	turquoise
ENSG00000088766.12	blue
ENSG00000088808.18	brown
ENSG00000088812.18	yellow
ENSG00000088826.18	magenta
ENSG00000088827.12	red
ENSG00000088832.18	lightgreen
ENSG00000088833.17	lightgreen
ENSG00000088836.14	purple
ENSG00000088854.12	midnightblue
